,id,type,address,number,postal_code,municipality,province,public,available,hours,latitude,longitude
0,13.0,,Boulevard Fr. Roosevelt,24.0,7060,Soignies,Hainaut (le),Yes,,,,
1,70.0,,Ch. De Wégimont,76.0,4630,Soumagne,Liège,,,,,
2,70.0,,Ch. De Wégimont,76.0,4630,Soumagne,Liège,,,,,
3,71.0,,Place Saint - Lambert,,4020,Liège,Liège,,,,50.6451853,5.5742929
4,72.0,,Rue Du Doyard,,4990,Lierneux,Liège,,,,50.2856407,5.7808696
5,73.0,,Fond Saint Servais,,4000,Liège,Liège,,,,50.647276000000005,5.570219402542373
6,73.0,,Fond Saint Servais,,4000,Liège,Liège,,,,50.647276000000005,5.570219402542373
7,74.0,,Rue Des Prémontrès,12.0,4020,Liège,Liège,,,,50.6380469,5.5740461
8,75.0,,Route De Bastogne,1.0,4920,Aywaille,Liège,,,,50.3806158,5.680907587084247
9,76.0,,Rue Du Parc,1.0,4540,Amay,Liège,,,,50.44500025,5.261918856333335
10,77.0,,Boulevard De La Constitution,19.0,4020,Liège,Liège,,,,50.64334765,5.583379851103196
11,78.0,,Place De La République Française,,4000,Liège,Liège,,,,50.6434974,5.572064739950166
12,78.0,,Place De La République Française,,4000,Liège,Liège,,,,50.6434974,5.572064739950166
13,79.0,,Rue Darchis,33.0,4020,Liège,Liège,,,,50.63699855,5.565328490517242
14,86.0,,Schumanplein,11.0,1040,Bruxelles,,,,,50.8428283,4.3844261
15,86.0,,Schumanplein,11.0,1040,Etterbeek,,,,,50.8428283,4.3844261
16,87.0,,Uitbreidingstraat,,2600,Antwerpen,Antwerpen,,,,51.2004857,4.4325079
17,95.0,,Peperstraat,2.0,3300,Tienen,Vlaams-Brabant,Yes,,,50.998105800000005,4.8781133289798575
18,96.0,,Graafschap - Jettelaan,2.0,1090,Jette,,,,,50.8830136,4.3331888
19,97.0,,Sint-Pieterskerstraat,,1090,Jette,,,,,,
20,98.0,,Wemmelsestweg,100.0,1090,Jette,,,,,,
21,100.0,,Rue Pietro Ferrero,5.0,6700,Arlon,Luxembourg,No,,,49.6767669,5.816835779216131
22,101.0,,Tweestationsstraat,80.0,1070,Anderlecht,,,,,50.831942299999994,4.328980253636651
23,102.0,,Nieuwe Weg,1.0,2070,Zwijndrecht,Antwerpen,Yes,,,51.23432845000001,4.320172570867044
24,111.0,,Hermeslaan,2.0,1831,Machelen,Vlaams-Brabant,,,,50.88091925,4.442448069989586
25,115.0,,Gemeenteplein,1.0,3798,Voeren,Limburg,Yes,,,50.889539,5.652166723124434
26,116.0,,Remersdaal-Dorp,1.0,3791,Voeren,Limburg,,,,50.731173,5.880948698706895
27,117.0,,Sint-Pieterstraat,20.0,3792,Voeren,Limburg,Yes,,,50.73746745,5.823412607364022
28,118.0,,Kerkplein,1.0,3790,Voeren,Limburg,Yes,,,50.858616999999995,5.389794740788313
29,118.0,,Kerkplein,1.0,3790,Voeren,Limburg,Yes,,,50.858616999999995,5.389794740788313
30,119.0,,Gieveldstraat,,3793,Voeren,Limburg,Yes,,,50.7572118,5.8788335
31,120.0,,Kerkstraat,1.0,3790,Voeren,Limburg,Yes,,,50.7278204,5.42708135059881
32,120.0,,Kerkstraat,1.0,3790,Voeren,Limburg,Yes,,,50.7278204,5.42708135059881
33,167.0,,Vanhalstraat,1.0,1500,Halle,Vlaams-Brabant,Yes,,,,
34,170.0,,Brikkenovenstraat,48.0,3600,Genk,Limburg,No,,,50.97965045,5.472422009968787
35,214.0,,Rue De L Ã‰glise,,1150,Woluwe-Saint-Pierre,,,,,,
36,218.0,,Cours Des Mineurs,,4000,Liège,Liège,,,,,
37,218.0,,Cours Des Mineurs,,4000,Liège,Liège,,,,,
38,219.0,,Rue Des Croisiers,15.0,4000,Liège,Liège,,,,50.63892735,5.574213550178143
39,219.0,,Rue Des Croisiers,15.0,4000,Liège,Liège,,,,50.63892735,5.574213550178143
40,220.0,,Rue De L Ã‰cole Technique,,4040,Herstal,Liège,,,,,
41,221.0,,Rue De Wallonie,30.0,4460,GrÃ¢ce-Hollogne,Liège,,,,50.657829,5.493476181290193
42,222.0,,Rue Paul D Andrimont,24.0,4630,Soumagne,Liège,,,,50.62311975,5.7113776166050085
43,222.0,,Rue Paul D Andrimont,24.0,4630,Soumagne,Liège,,,,50.62311975,5.7113776166050085
44,223.0,,Boulevard Léon Philippet,83.0,4000,Liège,Liège,,,,50.65176945,5.557592916525259
45,223.0,,Boulevard Léon Philippet,83.0,4000,Liège,Liège,,,,50.65176945,5.557592916525259
46,224.0,,Rue Du Commerce,14.0,4100,Seraing,Liège,,,,50.6129088,5.507468721605432
47,225.0,,Rue Peetermans,80.0,4100,Seraing,Liège,,,,50.6108903,5.5097715
48,226.0,,Rue J. Stassart,15.0,4367,Crisnée,Liège,,,,,
49,227.0,,Route De Dinant,119.0,4020,Liège,Liège,,,,,
50,228.0,,Rue De Huy,123.0,4300,Waremme,Liège,,,,50.6870991,5.250619057379783
51,229.0,,Rue De Sélys,35.0,4300,Waremme,Liège,,,,50.69256235,5.245321200000003
52,230.0,,Rue St. Pierre,48.0,4500,Huy,Liège,,,,50.523112499999996,5.236833411646686
53,231.0,,Avenue Delchambre,6.0,4500,Huy,Liège,,,,50.52185015,5.241692664347102
54,232.0,,Rue Lambert Marlet,23.0,4020,Liège,Liège,,,,50.68651545,5.721879357577733
55,233.0,,Rue Aux Laines,69.0,4800,Verviers,Liège,,,,50.58912135,5.8537816284609345
56,233.0,,Rue Aux Laines,69.0,4800,Verviers,Liège,,,,50.58912135,5.8537816284609345
57,234.0,,Rue Avenue Peltzer,40.0,4020,Liège,Liège,,,,,
58,235.0,,Route Du Canada,157.0,4910,Theux,Liège,,,,,
59,238.0,,Route De Botrange,131.0,4950,Waimes,Liège,,,,50.4829536,6.1104778
60,239.0,,Grand Route,317.0,4400,Flémalle,Liège,,,,50.59793125,5.4652421342435105
61,240.0,,Avenue Montesquieu,6.0,4101,Seraing,Liège,,,,50.620001099999996,5.51615631258023
62,242.0,,Rue Grand Puits,,4040,Herstal,Liège,,,,50.671347,5.6391785
63,259.0,,Rue De La Bouviere,1.0,4190,Ferrières,Liège,,,,,
64,275.0,,Da Vincilaan,,1930,Zaventem,Vlaams-Brabant,,,,50.8921785,4.4608919
65,277.0,Appareil Mobile- Mobiel Apparaat,Adriaan Brouwerstraat,24.0,2000,Antwerpen,Antwerpen,,,,51.244076,4.478340146571038
66,282.0,,Kempenarestraat,53.0,2860,Sint-Katelijne-Waver,Antwerpen,Yes,,,51.0636565,4.519447
67,310.0,,Koninginnelaan,1.0,8400,Oostende,West-Vlaanderen,,,,51.1875814,2.8184146
68,311.0,,Northlaan,13.0,8400,Oostende,West-Vlaanderen,,,,51.21729285,2.8880359339808908
69,312.0,,Kursaal - Oosthelling,12.0,8400,Oostende,West-Vlaanderen,,,,51.2319344,2.9129821
70,313.0,,Leopold Van Tyghemlaan,62.0,8400,Oostende,West-Vlaanderen,,,,51.2168001,2.88742952451928
71,315.0,,Wetstraat,23.0,1040,Bruxelles,,,,,50.8451496,4.3698932
72,315.0,,Wetstraat,23.0,1040,Etterbeek,,,,,50.8451496,4.3698932
73,316.0,,Grotesteenweg - Noord,9.0,9052,Gent,Oost-Vlaanderen,,,,51.012545,3.7043874
74,317.0,,Kunstlaan,16.0,3500,Hasselt,Limburg,,,,50.92718885,5.347100711770562
75,318.0,,Interleuvenlaan,58.0,3001,Leuven,Vlaams-Brabant,,,,50.8484783,4.7382828243570945
76,319.0,,Sint-Katelijnestraat,154.0,2800,Mechelen,Antwerpen,,,,51.0340562,4.4755927
77,320.0,,Hof Ter Weze,1.0,8800,Roeselare,West-Vlaanderen,,,,50.9237263,3.118304287932773
78,321.0,,Patersstraat,100.0,2300,Turnhout,Antwerpen,,,,51.3269454,4.950121494714731
79,323.0,,Interleuven,58.0,3001,Leuven,Vlaams-Brabant,,,,50.8484783,4.7382828243570945
80,328.0,,Ingelmunstersteenweg,11.0,8760,Meulebeke,West-Vlaanderen,,,,50.9440929,3.2786774659775335
81,335.0,,Chaussée De Haecht,1405.0,1130,Bruxelles,,,,,50.883951800000006,4.419212969520693
82,341.0,,Avenue Du Bois St. Jean,21.0,4000,Liège,Liège,,,,50.5770359,5.5539547
83,341.0,,Avenue Du Bois St. Jean,21.0,4000,Liège,Liège,,,,50.5770359,5.5539547
84,344.0,,Keienpoelweg,6.0,3300,Tienen,Vlaams-Brabant,Yes,,,50.7949048,4.98838
85,346.0,,Avenue De Gaulle,2.0,7500,Tournai,Hainaut (le),Yes,,,,
86,349.0,,Haven 1968 Sint Annalaan,1.0,9130,Beveren,Oost-Vlaanderen,Yes,,,,
87,354.0,,Bld Leopold Ii,44.0,1080,Molenbeek-Saint-Jean,,,,,,
88,355.0,,Adolphe Lavallée,1.0,1080,Molenbeek-Saint-Jean,,,,,50.85829095,4.3438999186073755
89,356.0,,Bld. Du Jardin Botanique,,1000,Saint-Josse-ten-Noode,,,,,,
90,356.0,,Bld. Du Jardin Botanique,,1000,Ixelles,,,,,,
91,356.0,,Bld. Du Jardin Botanique,,1000,Bruxelles,,,,,,
92,357.0,,Ch. St - Joseph,4.0,1440,Braine-le-ChÃ¢teau,Brabant wallon (le),,,,50.6707079,4.3067929204213256
93,358.0,,Rue Des Boignées,13.0,1440,Braine-le-ChÃ¢teau,Brabant wallon (le),,,,50.6783508,4.3004488
94,359.0,,Rue De L Institut,8.0,6040,Charleroi,Hainaut (le),,,,50.4437135,4.409503595758576
95,360.0,,Rue De Bricgniot,196.0,5002,Namur,Namur,,,,50.485009250000004,4.826388684523813
96,361.0,,Rue Sur Les Bois,113.0,4870,Olne,Liège,,,,,
97,362.0,,Rue De L Hydrion 108L,108.0,6700,Arlon,Luxembourg,,,,,
98,364.0,,Place Des Sports,3.0,1348,Mont-Saint-Guibert,Brabant wallon (le),,,,50.67011705,4.601755317229154
99,364.0,,Place Des Sports,3.0,1348,Ottignies-Louvain-la-Neuve,Brabant wallon (le),,,,50.67011705,4.601755317229154
100,365.0,,Rue De La Marlette,3.0,7180,Seneffe,Hainaut (le),,,,50.5065501,4.2715661
101,366.0,,Avenue De La Sapinette,3.0,7000,Mons,Hainaut (le),,,,50.46754115,3.940101051052837
102,367.0,,Avenue Du Lac,56.0,7640,Antoing,Hainaut (le),,,,,
103,368.0,,Avenue Amédée Hesse,41.0,4900,Spa,Liège,,,,50.497115550000004,5.885357343553166
104,369.0,,Ile De Campana,,4030,Liège,Liège,,,,,
105,370.0,,Allée Des Sports,63.0,4000,Liège,Liège,,,,50.5767619,5.5675659
106,370.0,,Allée Des Sports,63.0,4000,Liège,Liège,,,,50.5767619,5.5675659
107,371.0,,Allée Du Stade,3.0,5100,Namur,Namur,,,,50.093206699999996,4.890104937859581
108,372.0,,Rue Chéravoie,2.0,6840,NeufchÃ¢teau,Luxembourg,,,,,
109,373.0,,Site De L Eau D Heure,4.0,6440,Froidchapelle,Hainaut (le),,,,,
110,374.0,,Allée Des Sports,12.0,6280,Gerpinnes,Hainaut (le),,,,50.3709779,4.4722366
111,375.0,,Rue Du Liry,21.0,6810,Chiny,Luxembourg,,,,49.7379191,5.3461155
112,376.0,,Chée De Wavre,2057.0,1160,Auderghem,,,,,,
113,377.0,,Avenue Mounier,87.0,1200,Woluwe-Saint-Lambert,,,,,50.8510607,4.4586135306356836
114,378.0,,Rue Des Grives,53.0,1070,Anderlecht,,,,,50.8156416,4.2988092
115,379.0,,Omer Vanaudenhovelaan,48.0,3290,Diest,Vlaams-Brabant,Yes,,,50.9818807,5.0595747
116,380.0,,Fabriekstraat,,3980,Tessenderlo,Limburg,,,,50.8180276,5.1729895
117,381.0,,Pastorijstraat,118.0,3300,Tienen,Vlaams-Brabant,Yes,,,50.803547949999995,4.953689121857783
118,383.0,,Brand Whitlocklaan,165.0,1200,Woluwe-Saint-Lambert,,,,,50.844450800000004,4.404375173662215
119,384.0,,Gobelinstraat,3.0,9700,Oudenaarde,Oost-Vlaanderen,,,,50.848014649999996,3.603508673334252
120,385.0,,Kolonel Begaultlaan,15.0,3012,Leuven,Vlaams-Brabant,,,,50.8922965,4.7059281
121,387.0,,Beeldhouwkunstlaan,,1700,Dilbeek,Vlaams-Brabant,No,,,50.8421038,4.2805432
122,389.0,,Kapelstraat,100.0,9100,Sint-Niklaas,Oost-Vlaanderen,Yes,,,51.1531183,4.1523517
123,390.0,,Vierwegstraat,194.0,8800,Roeselare,West-Vlaanderen,,,,50.9504247,3.150305
124,396.0,,Paderstraat,158.0,8620,Nieuwpoort,West-Vlaanderen,,,,,
125,398.0,,Haarlebeek,3.0,2275,Lille,Antwerpen,,,,51.2812474,4.831571119776004
126,399.0,,Pedro Colomalaan,25.0,2880,Bornem,Antwerpen,,,,51.08715575,4.262119157411085
127,403.0,,Parc Industriel Zone A,,7011,Mons,Hainaut (le),,,,,
128,404.0,,Wiemesmeerstraat,105.0,3600,Genk,Limburg,Yes,,,50.9700865,5.555985759358585
129,407.0,,Schurhovenveld,4820.0,3800,Sint-Truiden,Limburg,,,,,
130,409.0,,Vlasland,4.0,2260,Westerlo,Antwerpen,Yes,,,51.0956788,4.872052207977313
131,411.0,,Vlieghavenlaan,50.0,3140,Keerbergen,Vlaams-Brabant,,,,51.0030024,4.668763229170685
132,414.0,,Slachthuislaan,74.0,2060,Antwerpen,Antwerpen,,,,51.2287611,4.438235
133,415.0,,Elzen,145.0,3920,Lommel,Limburg,,,,51.2556561,5.3272623
134,417.0,,Arianelaan,5.0,1200,Woluwe-Saint-Lambert,,,,,50.8571949,4.4301756
135,418.0,,Stift,2.0,3960,Bree,Limburg,,,,51.1430219,5.594926385310016
136,419.0,,Katjeswilgenlaan,,3010,Leuven,Vlaams-Brabant,No,,,50.8936287,4.7184937
137,420.0,,Weerstandlaan,24.0,2660,Antwerpen,Antwerpen,,,,51.215351,4.455297254880238
138,421.0,,Citadelpark,,9000,Gent,Oost-Vlaanderen,,,,51.038130800000005,3.718495861699464
139,422.0,,Citadelpark,,9000,Gent,Oost-Vlaanderen,,,,51.038130800000005,3.718495861699464
140,423.0,,Citadelpark,,9000,Gent,Oost-Vlaanderen,,,,51.038130800000005,3.718495861699464
141,424.0,,Citadelpark,,9000,Gent,Oost-Vlaanderen,,,,51.038130800000005,3.718495861699464
142,425.0,,Citadelpark,,9000,Gent,Oost-Vlaanderen,,,,51.038130800000005,3.718495861699464
143,427.0,,Tervuursevest,101.0,3001,Leuven,Vlaams-Brabant,,,,50.869626,4.692377077060362
144,428.0,,Speiestraat,32.0,8940,Wervik,West-Vlaanderen,No,,,50.7785415,3.0470703938322394
145,429.0,,Place Des Sports,1.0,1348,Mont-Saint-Guibert,Brabant wallon (le),Yes,,,50.67009,4.599908
146,429.0,,Place Des Sports,1.0,1348,Ottignies-Louvain-la-Neuve,Brabant wallon (le),Yes,,,50.67009,4.599908
147,430.0,,Rue Du Castinia,,1348,Mont-Saint-Guibert,Brabant wallon (le),,,,50.6703453,4.6051266
148,430.0,,Rue Du Castinia,,1348,Ottignies-Louvain-la-Neuve,Brabant wallon (le),,,,50.6703453,4.6051266
149,431.0,,Liersestwg.,4.0,2800,Mechelen,Antwerpen,,,,51.0355255,4.48328116001429
150,434.0,,Route St - Hubert,1.0,6800,Libramont-Chevigny,Luxembourg,,,,,
151,436.0,,Vaartstraat,60.0,8710,Wielsbeke,West-Vlaanderen,,,,50.90489015,3.336051723028492
152,437.0,,Ooigemstraat,12.0,8710,Wielsbeke,West-Vlaanderen,,,,50.910635850000006,3.3235249560146864
153,438.0,,Westerring,15.0,9700,Oudenaarde,Oost-Vlaanderen,,,,50.8588932,3.5969294
154,445.0,,Nazarethsesteenweg,77.0,9800,Deinze,Oost-Vlaanderen,No,,,50.97585665,3.5699439811101574
155,450.0,,Lamorinierestraat,,2018,Antwerpen,Antwerpen,Yes,,,51.206753,4.4231305
156,451.0,,Riderveldlaan,5.0,2018,Antwerpen,Antwerpen,Yes,,,,
157,452.0,,Nijverheidslaan,7.0,3200,Aarschot,Vlaams-Brabant,,,,50.99230715,4.82628011219604
158,453.0,,Nijverheidslaan,7.0,3200,Aarschot,Vlaams-Brabant,,,,50.99230715,4.82628011219604
159,454.0,,Nijverheidslaan,,3200,Aarschot,Vlaams-Brabant,,,,50.9893734,5.0416894
160,455.0,,Schaliehoevestraat,12.0,2220,Heist-op-den-Berg,Antwerpen,,,,51.0564627,4.69937549876453
161,456.0,,Nijverheidslaan,7.0,3200,Aarschot,Vlaams-Brabant,,,,50.99230715,4.82628011219604
162,457.0,,Cipaalstraat,8.0,2440,Geel,Antwerpen,,,,,
163,458.0,,Erperheidestraat,2.0,3990,Peer,Limburg,Yes,,,51.12753205,5.50596740589925
164,459.0,,Koldamstraat,9.0,1560,Hoeilaart,Vlaams-Brabant,,,,50.76849595,4.477349302984406
165,460.0,,Nekkerspoelstraat,199.0,2800,Mechelen,Antwerpen,,,,51.0321215,4.4977788499999996
166,461.0,,Kruisstraat,54.0,3120,Tremelo,Vlaams-Brabant,,,,50.87884655,4.550640250000001
167,461.0,,Kruisstraat,54.0,3120,Tremelo,Vlaams-Brabant,,,,50.87884655,4.550640250000001
168,466.0,,Avenue De Burlet,4.0,1400,Nivelles,Brabant wallon (le),,,,50.6021621,4.334147927342322
169,468.0,,Zeypestraat,26.0,1910,Kampenhout,Vlaams-Brabant,Yes,,,50.805841799999996,4.23626046456244
170,469.0,,Bergtorfbroeklaan,,1910,Kampenhout,Vlaams-Brabant,Yes,,,,
171,470.0,,Kerkstraat,34.0,1910,Kampenhout,Vlaams-Brabant,Yes,,,50.872310549999995,4.157228485994391
172,471.0,,Steenweg Op Zevendonk,18.0,2300,Turnhout,Antwerpen,Yes,,,51.3084446,4.9479040730835955
173,472.0,,Uilenbaan,15.0,2160,Wommelgem,Antwerpen,,,,51.21313845,4.502395060372304
174,473.0,,Reep,1.0,9000,Gent,Oost-Vlaanderen,Yes,,,51.16995285,3.862265646006946
175,474.0,,Vlamingenstraat,83.0,3000,Leuven,Vlaams-Brabant,Yes,,,50.87427295,4.7017900856514245
176,474.0,,Vlamingenstraat,83.0,3000,Leuven,Vlaams-Brabant,Yes,,,50.87427295,4.7017900856514245
177,475.0,,Steenweg Op Tielen,51.0,2300,Turnhout,Antwerpen,Yes,,,51.302445649999996,4.934570430596919
178,476.0,,Cathilleweg T,38.0,8490,Jabbeke,West-Vlaanderen,,,,,
179,477.0,,Sarkoheemstraa,2.0,8490,Jabbeke,West-Vlaanderen,,,,,
180,478.0,,Oude Dorpweg,58.0,8490,Jabbeke,West-Vlaanderen,,,,,
181,479.0,,Eernegemweg,,8490,Jabbeke,West-Vlaanderen,,,,51.160717,3.0927037
182,480.0,,Dorpsstraat,,8490,Jabbeke,West-Vlaanderen,,,,51.1873595,3.2219533
183,485.0,,Parklaan,,2300,Turnhout,Antwerpen,No,,,51.3152005,4.9576193
184,488.0,,Motstraat,32.0,2800,Mechelen,Antwerpen,,,,51.013316700000004,4.48957311552509
185,489.0,,Zeutestraat,5.0,2800,Mechelen,Antwerpen,,,,51.0102464,4.492278993573114
186,490.0,,Rue De Chassart,38.0,1495,Villers-la-Ville,Brabant wallon (le),,,,50.5398908,4.5323581
187,491.0,,Squaire Marie-Curie,40.0,1070,Anderlecht,,,,,,
188,492.0,,Rue Osseghem,53.0,1080,Molenbeek-Saint-Jean,,,,,50.8551889,4.320073
189,493.0,,Industriepark Nederwest Oost,,9400,Ninove,Oost-Vlaanderen,,,,,
190,493.0,,Industriepark Nederwest Oost,,9400,Ninove,Oost-Vlaanderen,,,,,
191,493.0,,Industriepark Nederwest Oost,,9400,Ninove,Oost-Vlaanderen,,,,,
192,494.0,,Broekaai,13.0,1731,Asse,Vlaams-Brabant,,,,,
193,495.0,,Avenue Herman Debroux,42.0,1160,Auderghem,,,,,,
194,496.0,,Rue Des Pieds D Alouettes,12.0,5100,Namur,Namur,,,,,
195,498.0,,Laarstraat,16.0,2610,Antwerpen,Antwerpen,,,,51.10082225,4.414693045715026
196,500.0,,Route De Glons,1.0,4452,Juprelle,Liège,,,,50.73204825,5.525322494324067
197,507.0,,Boomsestwg,957.0,,,,,,,,
198,509.0,,Nieuwevaart,51.0,9000,Gent,Oost-Vlaanderen,No,,,51.068768399999996,3.722430959575476
199,510.0,,Allée Du Bol D Air,13.0,4317,Faimes,Liège,,,,,
200,517.0,,Nijverheidsstraat,7.0,2260,Westerlo,Antwerpen,Yes,,,51.08136895,4.813724742089246
201,518.0,,Boomsestweg,957.0,2610,Antwerpen,Antwerpen,,,,,
202,519.0,,Ingberthoeveweg,7.0,2630,Aartselaar,Antwerpen,,,,51.1492895,4.399614895611817
203,520.0,,Boomsestwg.,957.0,2610,Antwerpen,Antwerpen,,,,51.15049085,4.3824066227110015
204,521.0,,Boomsestwg.,957.0,2610,Antwerpen,Antwerpen,,,,51.15049085,4.3824066227110015
205,525.0,,Weg Nr. Bre,2.0,3660,Oudsbergen,Limburg,,,,,
206,526.0,,Klaproosstraat,12.0,2340,Beerse,Antwerpen,,,,51.31346345,4.93064675952415
207,530.0,,Herbesthalerstrasse,325.0,4700,Eupen,Liège,,,,50.6484679,6.004044765921787
208,531.0,,Bld. Du Souverain,25.0,1170,Watermael-Boitsfort,,,,,,
209,532.0,,Grotesteenweg,214.0,2600,Antwerpen,Antwerpen,,,,51.1932989,4.422431873109934
210,533.0,,Rue Du Trône,1.0,1000,Saint-Josse-ten-Noode,,,,,50.839455650000005,4.365872359677628
211,533.0,,Rue Du Trône,1.0,1000,Ixelles,,,,,50.839455650000005,4.365872359677628
212,533.0,,Rue Du Trône,1.0,1000,Bruxelles,,,,,50.839455650000005,4.365872359677628
213,534.0,,Avenue Marcel Thiry,208.0,1200,Woluwe-Saint-Lambert,,,,,50.8577304,4.4328716
214,535.0,,Site Philips - Ubicenter,208.0,3000,Leuven,Vlaams-Brabant,,,,,
215,535.0,,Site Philips - Ubicenter,208.0,3000,Leuven,Vlaams-Brabant,,,,,
216,536.0,,Grote Steenweg,214.0,2600,Antwerpen,Antwerpen,,,,51.1932989,4.422431873109934
217,537.0,,Oktrooiplein,1.0,9000,Gent,Oost-Vlaanderen,,,,51.05762135,3.739519238752841
218,538.0,,Rue Joffre,12.0,4000,Liège,Liège,,,,50.6444916,5.5724981
219,538.0,,Rue Joffre,12.0,4000,Liège,Liège,,,,50.6444916,5.5724981
220,539.0,,Boulevard Audent,,4000,Liège,Liège,,,,,
221,539.0,,Boulevard Audent,,4000,Liège,Liège,,,,,
222,540.0,,Rue D Othée,214.0,4432,Ans,Liège,,,,50.6677539,5.5281745
223,542.0,,Ch. De Mariemon,100.0,7140,Morlanwelz,Hainaut (le),,,,,
224,543.0,,Rue Ducale,1.0,1000,Saint-Josse-ten-Noode,,,,,50.8421512,4.3655577640453265
225,543.0,,Rue Ducale,1.0,1000,Ixelles,,,,,50.8421512,4.3655577640453265
226,543.0,,Rue Ducale,1.0,1000,Bruxelles,,,,,50.8421512,4.3655577640453265
227,545.0,,Avenue De La Couronne,6.0,1050,Ixelles,,,,,50.8327735,4.3757608720581604
228,545.0,,Avenue De La Couronne,6.0,1050,Saint-Gilles,,,,,50.8327735,4.3757608720581604
229,550.0,,Leuvensesteenweg,5.0,3080,Tervuren,Vlaams-Brabant,,,,50.92088015,4.9116129952689676
230,564.0,,Boechhoutlaan,55.0,1853,Grimbergen,Vlaams-Brabant,,,,,
231,565.0,,Temselaan,100.0,1853,Grimbergen,Vlaams-Brabant,,,,50.905053949999996,4.343029346915894
232,566.0,,Rue Maestricht,,4651,Herve,Liège,,,,50.6519251,5.805888
233,568.0,,Nijverheidsstraat,9.0,2260,Westerlo,Antwerpen,Yes,,,51.081104800000006,4.813725483474579
234,569.0,,Lieven Bauwensstraa,16.0,8200,Brugge,West-Vlaanderen,,,,,
235,570.0,,Wilrijkstraat,8.0,2650,Edegem,Antwerpen,,,,51.210038999999995,4.438178349504806
236,571.0,,Schiepse Bo,4.0,3600,Genk,Limburg,,,,,
237,572.0,,Boomkensstraat,303.0,3500,Hasselt,Limburg,,,,50.91851005,5.325716373661973
238,573.0,,Grote Markt,,8900,Ieper,West-Vlaanderen,,,,50.851210050000006,2.8862186600536095
239,573.0,,Grote Markt,,8900,Ieper,West-Vlaanderen,,,,50.851210050000006,2.8862186600536095
240,574.0,,Leopold Iii-Laan,,8900,Ieper,West-Vlaanderen,,,,50.8485479,2.8931713
241,574.0,,Leopold Iii-Laan,,8900,Ieper,West-Vlaanderen,,,,50.8485479,2.8931713
242,575.0,,Laarbeeklaan,105.0,1090,Jette,,,,,50.88607845,4.305620692118104
243,576.0,,Herestraat,19.0,3000,Leuven,Vlaams-Brabant,,,,50.8778832,4.682339450000001
244,576.0,,Herestraat,19.0,3000,Leuven,Vlaams-Brabant,,,,50.8778832,4.682339450000001
245,577.0,,Motstraat,40.0,2800,Mechelen,Antwerpen,,,,51.01366965,4.49089833693742
246,578.0,,Dirk Martensstraat,11.0,8200,Brugge,West-Vlaanderen,,,,51.210705899999994,3.1974097433427
247,580.0,,A. Van Dijckstraat,10.0,2300,Turnhout,Antwerpen,,,,51.0567146,4.8330743
248,581.0,,Rue De La Carbo,,7333,Saint-Ghislain,Hainaut (le),,,,50.4763975,3.8158127
249,582.0,,Rue De La Carbo,,7333,Saint-Ghislain,Hainaut (le),,,,50.4763975,3.8158127
250,583.0,,Chaussée Du Tubize,297.0,1420,Braine-l'Alleud,Brabant wallon (le),,,,,
251,585.0,,Boulevard Industriel,96.0,7700,Mouscron,Hainaut (le),,,,50.7874576,3.0093882
252,586.0,,Rue De L Industrie,44.0,1040,Bruxelles,,,,,50.844113,4.3705805790868455
253,586.0,,Rue De L Industrie,44.0,1040,Etterbeek,,,,,50.844113,4.3705805790868455
254,587.0,,Rue Royale,100.0,1000,Saint-Josse-ten-Noode,,,,,50.8482839,4.3630102
255,587.0,,Rue Royale,100.0,1000,Ixelles,,,,,50.8482839,4.3630102
256,587.0,,Rue Royale,100.0,1000,Bruxelles,,,,,50.8482839,4.3630102
257,588.0,,Rue De La Papeterie,,6760,Virton,Luxembourg,,,,49.5561559,5.5108149
258,592.0,,Avenue De La Joyeuse Entrée,,1040,Bruxelles,,Yes,,,50.8417501,4.3859872
259,592.0,,Avenue De La Joyeuse Entrée,,1040,Etterbeek,,Yes,,,50.8417501,4.3859872
260,594.0,,Dorpsstraat,15.0,3910,Pelt,Limburg,,,,51.173568849999995,5.580355516142463
261,595.0,,Toekomstlaan,,3910,Pelt,Limburg,,,,51.2326799,5.424807
262,596.0,,Grote Heide,14.0,3910,Pelt,Limburg,,,,51.247090400000005,5.439399310029085
263,597.0,,Herent,139.0,3910,Pelt,Limburg,,,,51.2028448,5.449227675095511
264,601.0,,Rue De Trèves,82.0,1040,Bruxelles,,,,,50.841875200000004,4.374467493180811
265,601.0,,Rue De Trèves,82.0,1040,Etterbeek,,,,,50.841875200000004,4.374467493180811
266,605.0,,Avenue Salomé,2.0,1150,Woluwe-Saint-Pierre,,Yes,,,50.8310396,4.4570971409028
267,606.0,,Groot Begijnhof,14.0,3000,Leuven,Vlaams-Brabant,Yes,,,50.800748,4.941521684803526
268,606.0,,Groot Begijnhof,14.0,3000,Leuven,Vlaams-Brabant,Yes,,,50.800748,4.941521684803526
269,607.0,,Ottergemsesteenweg,413.0,9000,Gent,Oost-Vlaanderen,,,,51.0263121,3.7338967
270,608.0,,Albrechtlaan,117.0,9300,Aalst,Oost-Vlaanderen,,,,50.9404362,4.0544436
271,609.0,,Zone Industrielle C,,7181,Seneffe,Hainaut (le),,,,50.5415875,4.21803330120132
272,610.0,,Rue De L Industrie,4.0,1400,Nivelles,Brabant wallon (le),,,,50.70609415,4.594859444690621
